submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,can_children_observe_deterioration_of_basic_services_of_school,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
5291061525348352,3/13/2021,Female,16-25,"City,Metropolitian",Prefer not to answer,secondary_highschool_completed,Student,Táchira,No,no,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1
4573278068015104,3/20/2021,Female,16-25,"City,Metropolitian",notenoughfood,Primary_school_completed,Student,Táchira,No,no,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
4533828122312704,3/13/2021,Male,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Táchira,No,sometimes,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0
6283971393748992,3/13/2021,Female,>45,Rural,notenoughfood,Postgraduate,FullTime,Táchira,1-2days,sometimes,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
6433007430008832,3/28/2021,Female,>45,Rural,food_clothes_furniture_savings,Univ_college_degree_completed,PartTime(Student),Táchira,No,yes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0
4890044656779264,3/21/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime(Student),Táchira,No,no,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0
4503608128438272,3/16/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Táchira,No,no,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0
6003237902876672,3/14/2021,Female,16-25,"City,Metropolitian",food_regexpenses_clothes_nothingelse,secondary_highschool_completed,Housework,Táchira,No,no,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
6309007294988288,3/23/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,Retired,Táchira,No,no,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
5606204683583488,3/29/2021,Male,26-35,Rural,food_nothingelse,diploma_degreecompleted,PartTime(Student),Táchira,No,sometimes,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
5779496279212032,3/14/2021,Female,26-35,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Táchira,No,yes,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
6288089730514944,3/19/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Retired,Táchira,No,sometimes,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
4833592646828032,3/27/2021,Female,26-35,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Táchira,No,no,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1
6556630278995968,3/27/2021,Female,36-45,Rural,food_nothingelse,Univ_college_degree_completed,PartTime,Táchira,No,no,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1
5464743946223616,3/20/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Retired,Táchira,No,no,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0
5098638450884608,3/31/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Táchira,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
6390189357531136,4/3/2021,Male,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Táchira,No,sometimes,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0
5269009602969600,3/31/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,PartTime(Student),Táchira,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0
5180404578648064,3/15/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,FullTime,Falcón,No,sometimes,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1
5323385029787648,3/20/2021,Male,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Student,Falcón,No,yes,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
4933369568952320,3/13/2021,Male,26-35,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Monagas,No,sometimes,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1
5832810698113024,3/13/2021,Female,>45,"City,Metropolitian",food_clothes_furniture_nosavings,diploma_degreecompleted,Retired,Monagas,No,sometimes,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
6175825996283904,3/17/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Aragua,No,no,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
4862261855518720,3/13/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Aragua,No,no,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
5311376787767296,3/15/2021,Male,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Aragua,1-2days,yes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4717614067875840,3/14/2021,Female,16-25,Rural,notenoughfood,Univ_college_degree_completed,Student,Aragua,No,sometimes,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1
6549568413237248,3/13/2021,Female,Prefer_not_to_say,Rural,food_nothingelse,Univ_college_degree_completed,FullTime,Aragua,No,no,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1
6204618584621056,3/15/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Zulia,No,sometimes,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1
5502504275279872,3/15/2021,Male,26-35,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Zulia,No,sometimes,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
6218394960658432,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,yes,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
5729233686233088,3/17/2021,Prefer_not_to_say,>45,Rural,Prefer not to answer,secondary_highschool_completed,Housework,Zulia,No,sometimes,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
5203293868654592,3/30/2021,Female,26-35,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Housework,Carabobo,No,no,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1
5467847110426624,3/21/2021,Prefer_not_to_say,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Student,Carabobo,No,sometimes,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
5129350570835968,3/16/2021,Male,16-25,Rural,notenoughfood,Primary_school_completed,Student,Carabobo,No,no,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
6458308612587520,4/10/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Carabobo,No,no,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1
5114164103348224,3/14/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Unemployed,Carabobo,No,no,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0
6390127365718016,4/1/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Carabobo,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
4662930812698624,3/14/2021,Male,16-25,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Unemployed,Carabobo,Yes,yes,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
4802917872959488,3/13/2021,Female,26-35,Rural,notenoughfood,secondary_highschool_completed,Housework,Carabobo,No,yes,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1
6482256343597056,3/13/2021,Male,26-35,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime,Carabobo,No,yes,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
6393447694204928,3/22/2021,Male,36-45,"City,Metropolitian",food_clothes_furniture_nosavings,diploma_degreecompleted,PartTime,Carabobo,No,no,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1
5163560597716992,3/14/2021,Male,26-35,"Suburban,Peri-urban",food_clothes_furniture_nosavings,Univ_college_degree_completed,FullTime,Carabobo,1-2days,sometimes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6244017041047552,3/30/2021,Male,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Postgraduate,PartTime,Carabobo,No,no,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1
5577089771372544,3/13/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Zulia,No,sometimes,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1
6370517518123008,3/13/2021,Male,>45,Rural,notenoughfood,secondary_highschool_completed,FullTime,Zulia,No,sometimes,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1
5873909928034304,3/13/2021,Male,16-25,"City,Metropolitian",food_clothes_furniture_savings,diploma_degreecompleted,PartTime,Zulia,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0
6015893024014336,3/13/2021,Female,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Student,Falcón,No,sometimes,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1
6129519269511168,3/17/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Falcón,No,yes,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
5614851794927616,3/26/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,Housework,Falcón,No,sometimes,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
5229758316281856,3/24/2021,Female,16-25,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Student,Falcón,No,no,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1
5320852005715968,3/14/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Unemployed,Falcón,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1
6279988415561728,3/15/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Falcón,No,sometimes,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1
5978184251342848,3/14/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,PartTime,Falcón,Yes,yes,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
6558304510935040,3/26/2021,Male,>45,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,PartTime,Falcón,No,sometimes,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0
5949275128463360,3/15/2021,Male,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Student,Falcón,No,sometimes,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1
5880129762099200,3/14/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Falcón,No,yes,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
5381699193274368,4/17/2021,Female,26-35,Rural,notenoughfood,Univ_college_degree_completed,Housework,Falcón,No,sometimes,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
5080660942520320,3/13/2021,Male,16-25,Rural,food_nothingelse,secondary_highschool_completed,Unemployed,Portuguesa,No,sometimes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5571436537446400,3/17/2021,Male,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,No,sometimes,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1
5690145524416512,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Distrito Federal,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
6290396731932672,3/13/2021,Male,26-35,Rural,notenoughfood,diploma_degreecompleted,FullTime,Distrito Federal,No,sometimes,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
6406851146285056,3/13/2021,Male,16-25,Rural,food_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,1-2days,yes,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
5602784480329728,3/13/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Housework,Apure,No,sometimes,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1
5261056950927360,3/14/2021,Female,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,PartTime,Apure,No,yes,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0
6753424808083456,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Apure,No,no,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
6568629478096896,3/22/2021,Male,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,FullTime,Apure,No,sometimes,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1
4663081337880576,3/15/2021,Female,36-45,Rural,food_nothingelse,Univ_college_degree_completed,PartTime,Apure,No,sometimes,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0
6683432276197376,3/13/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime(Student),Apure,1-2days,sometimes,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0
4543119076098048,3/13/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Primary_school_completed,Retired,Apure,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4878873245515776,3/19/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,FullTime,Apure,1-2days,no,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0
5632996152705024,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Apure,No,sometimes,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0
5688454431375360,3/16/2021,Male,26-35,Rural,food_nothingelse,Prefer_not_to_say,Unemployed,Apure,No,sometimes,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
6289968174727168,4/6/2021,Male,16-25,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Apure,3-4days,sometimes,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
6538496457310208,3/21/2021,Male,16-25,"City,Metropolitian",Prefer not to answer,secondary_highschool_completed,Student,Carabobo,No,yes,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
4938817231650816,3/25/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Carabobo,No,sometimes,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
4951462286458880,3/19/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Carabobo,No,no,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1
6457047620255744,3/13/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Retired,Distrito Federal,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4622947670294528,3/25/2021,Male,36-45,Rural,notenoughfood,secondary_highschool_completed,FullTime,Distrito Federal,No,no,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0
6373689972228096,3/30/2021,Female,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Distrito Federal,No,sometimes,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6328847812526080,3/14/2021,Male,36-45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Unemployed,Distrito Federal,No,no,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
5371038899896320,3/15/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Distrito Federal,1-2days,sometimes,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
6014040064393216,3/16/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Unemployed,Bolívar,No,sometimes,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5965437694377984,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Housework,Bolívar,No,no,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
6332814432927744,3/16/2021,Male,26-35,Rural,notenoughfood,secondary_highschool_completed,FullTime,Anzoátegui,No,sometimes,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1
6251716927553536,3/13/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Unemployed,Anzoátegui,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
4855100802859008,3/25/2021,Female,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,PartTime(Student),Anzoátegui,No,yes,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5900594761170944,4/5/2021,Female,16-25,"City,Metropolitian",food_clothes_furniture_savings,secondary_highschool_completed,PartTime(Student),Anzoátegui,No,sometimes,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0
5639831979032576,3/22/2021,Male,26-35,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Anzoátegui,No,sometimes,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0
5628249257541632,3/15/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Student,Anzoátegui,No,sometimes,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0
5329539667591168,3/13/2021,Male,36-45,Rural,food_nothingelse,secondary_highschool_completed,Unemployed,Anzoátegui,No,no,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1
5383070361583616,4/2/2021,Female,>45,Rural,notenoughfood,No formal education,Retired,Nueva Esparta,No,no,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
5701854880333824,3/13/2021,Male,16-25,Rural,food_nothingelse,secondary_highschool_completed,PartTime(Student),Yaracuy,3-4days,no,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1
5845067259707392,3/16/2021,Female,>45,Rural,food_nothingelse,diploma_degreecompleted,Unemployed,Yaracuy,No,no,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
5411617297924096,3/28/2021,Female,16-25,Rural,food_nothingelse,diploma_degreecompleted,Housework,Yaracuy,No,sometimes,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
5069170495717376,3/25/2021,Female,16-25,Rural,food_nothingelse,Univ_college_degree_completed,PartTime(Student),Aragua,No,sometimes,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
5654104356683776,3/14/2021,Female,>45,"City,Metropolitian",notenoughfood,Primary_school_completed,Retired,Aragua,No,no,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
5994177266712576,3/15/2021,Female,>45,Rural,food_nothingelse,secondary_highschool_completed,Housework,Aragua,No,yes,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0
5651032532320256,3/22/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Yaracuy,No,no,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
6552673540374528,3/21/2021,Female,16-25,Rural,notenoughfood,diploma_degreecompleted,PartTime(Student),Aragua,No,sometimes,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1
5948439958650880,3/13/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Aragua,No,sometimes,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
6583254412165120,3/25/2021,Female,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Aragua,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
5874363852390400,3/13/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Aragua,No,sometimes,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0
5971521498775552,3/26/2021,Male,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Aragua,No,sometimes,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0
6221104380379136,3/15/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Portuguesa,No,yes,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
4945343753224192,3/20/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,PartTime(Student),Portuguesa,1-2days,sometimes,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0
5271871477252096,3/28/2021,Female,16-25,Rural,notenoughfood,Univ_college_degree_completed,PartTime(Student),Portuguesa,No,no,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0
6737331347521536,3/16/2021,Female,>45,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,Unemployed,Falcón,No,no,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1
6087551332122624,3/15/2021,Female,26-35,Rural,notenoughfood,secondary_highschool_completed,PartTime,Mérida,No,sometimes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
4711236578312192,3/13/2021,Male,26-35,Rural,notenoughfood,Primary_school_completed,FullTime,Táchira,No,sometimes,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1
6726645418557440,3/17/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,PartTime(Student),Lara,No,no,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
5091507312001024,3/27/2021,Female,36-45,Rural,food_nothingelse,secondary_highschool_completed,Housework,Táchira,No,no,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
6124102896320512,3/25/2021,Male,26-35,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,Student,Táchira,No,sometimes,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
5026603192287232,3/13/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Táchira,1-2days,no,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
5351282318770176,3/14/2021,Male,36-45,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,Housework,Táchira,No,no,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0
6460782849294336,4/1/2021,Male,16-25,"City,Metropolitian",Prefer not to answer,secondary_highschool_completed,Student,Táchira,No,yes,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
4705795861381120,3/26/2021,Male,26-35,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Mérida,No,no,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1
5544227231760384,3/13/2021,Female,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Trujillo,No,no,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1
6052102752436224,3/13/2021,Male,16-25,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,PartTime,Trujillo,1-2days,sometimes,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1
4695859521650688,3/13/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Trujillo,No,yes,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
5703873280081920,3/15/2021,Female,16-25,"City,Metropolitian",notenoughfood,diploma_degreecompleted,PartTime(Student),Trujillo,No,sometimes,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1
6151155838353408,3/18/2021,Female,16-25,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Trujillo,No,no,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1
4620436607598592,3/13/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,FullTime,Trujillo,No,no,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
5236990554669056,3/14/2021,Female,26-35,Rural,food_nothingelse,diploma_degreecompleted,Unemployed,Bolívar,No,sometimes,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
5144288131547136,3/13/2021,Female,16-25,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Student,Bolívar,No,no,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
5011121798119424,3/14/2021,Female,26-35,"Suburban,Peri-urban",Prefer not to answer,diploma_degreecompleted,Housework,Bolívar,No,no,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1
6025294438989824,3/29/2021,Male,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,Student,Bolívar,No,sometimes,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1
4678414505345024,3/14/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,PartTime,Bolívar,No,no,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
5232813229211648,3/15/2021,Female,>45,Rural,food_nothingelse,Primary_school_completed,Housework,Bolívar,No,no,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
5179152461463552,3/26/2021,Male,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Student,Bolívar,No,sometimes,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0
6728750892056576,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Bolívar,No,yes,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
5817483251679232,3/13/2021,Male,16-25,Rural,food_nothingelse,Univ_college_degree_completed,Unemployed,Mérida,No,sometimes,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
4797643334352896,3/13/2021,Female,>45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Unemployed,Distrito Federal,No,sometimes,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
5384449213857792,3/14/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,Unemployed,Distrito Federal,No,yes,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
6206740030029824,3/14/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Distrito Federal,1-2days,sometimes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6698015233671168,3/14/2021,Female,26-35,"City,Metropolitian",notenoughfood,diploma_degreecompleted,PartTime,Distrito Federal,No,no,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
4628443835924480,3/23/2021,Male,16-25,Rural,food_nothingelse,Univ_college_degree_completed,Student,Distrito Federal,No,yes,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1
