submission_id,submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,can_children_observe_deterioration_of_basic_services_of_school,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
502,5020000000000000,3/13/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Zulia,No,no,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
499,4990000000000000,3/13/2021,Female,26-35,Rural,notenoughfood,diploma_degreecompleted,Unemployed,Zulia,No,sometimes,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1
628,6280000000000000,3/28/2021,Female,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Housework,Zulia,No,yes,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1
493,4930000000000000,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Housework,Zulia,No,sometimes,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
556,5560000000000000,3/28/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Zulia,No,sometimes,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
496,4960000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime(Student),Zulia,No,no,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1
585,5850000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Trujillo,No,no,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
648,6480000000000000,3/14/2021,Female,26-35,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Trujillo,No,sometimes,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
625,6250000000000000,4/1/2021,Male,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Bolívar,No,no,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1
475,4750000000000000,3/30/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Bolívar,No,no,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1
542,5420000000000000,3/13/2021,Male,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Bolívar,No,no,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
481,4810000000000000,3/14/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Bolívar,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
495,4950000000000000,3/30/2021,Male,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Unemployed,Bolívar,No,no,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1
606,6060000000000000,3/14/2021,Female,26-35,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime(Student),Bolívar,No,no,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
658,6580000000000000,3/13/2021,Female,16-25,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,Student,Bolívar,No,yes,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1
652,6520000000000000,3/13/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Bolívar,No,no,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
638,6380000000000000,3/30/2021,Female,>45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Unemployed,Bolívar,No,no,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
589,5890000000000000,3/16/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Bolívar,1-2days,sometimes,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1
579,5790000000000000,3/14/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime(Student),Bolívar,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0
479,4790000000000000,3/14/2021,Female,16-25,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Bolívar,No,sometimes,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
614,6140000000000000,3/30/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Bolívar,No,sometimes,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
552,5520000000000000,4/4/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,Unemployed,Bolívar,No,no,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
468,4680000000000000,4/3/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Bolívar,No,sometimes,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0
501,5010000000000000,3/18/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Student,Bolívar,No,sometimes,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1
506,5060000000000000,3/13/2021,Male,16-25,Rural,notenoughfood,No formal education,FullTime,Bolívar,No,yes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,5000000000000000,3/17/2021,Male,36-45,Rural,food_nothingelse,Univ_college_degree_completed,Unemployed,Monagas,No,no,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0
513,5130000000000000,3/14/2021,Female,16-25,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Anzoátegui,No,sometimes,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
622,6220000000000000,3/21/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Anzoátegui,No,no,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
621,6210000000000000,5/2/2021,Male,36-45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Unemployed,Portuguesa,No,no,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1
628,6280000000000000,3/25/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,PartTime(Student),Portuguesa,No,sometimes,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
489,4890000000000000,3/28/2021,Male,>45,Rural,food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Portuguesa,1-2days,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
649,6490000000000000,3/16/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Portuguesa,No,sometimes,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
637,6370000000000000,3/14/2021,Male,16-25,Rural,notenoughfood,Univ_college_degree_completed,Housework,Portuguesa,No,sometimes,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
668,6680000000000000,3/30/2021,Male,16-25,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Student,Portuguesa,No,sometimes,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
523,5230000000000000,3/13/2021,Male,>45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Retired,Portuguesa,No,sometimes,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1
498,4980000000000000,3/19/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Student,Portuguesa,No,no,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0
615,6150000000000000,3/13/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,FullTime,Portuguesa,No,no,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
657,6570000000000000,3/31/2021,Female,36-45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Housework,Portuguesa,No,yes,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
596,5960000000000000,3/14/2021,Male,16-25,Rural,Prefer not to answer,secondary_highschool_completed,Student,Portuguesa,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
640,6400000000000000,4/1/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Nueva Esparta,No,sometimes,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
465,4650000000000000,3/13/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Táchira,No,sometimes,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
497,4970000000000000,4/3/2021,Female,26-35,Rural,Prefer not to answer,secondary_highschool_completed,Housework,Táchira,No,no,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
466,4660000000000000,3/16/2021,Female,16-25,Rural,notenoughfood,diploma_degreecompleted,Unemployed,Táchira,No,no,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
640,6400000000000000,4/2/2021,Female,16-25,"Suburban,Peri-urban",food_clothes_furniture_savings,secondary_highschool_completed,FullTime,Táchira,No,sometimes,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
521,5210000000000000,3/24/2021,Male,>45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Aragua,No,yes,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
606,6060000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Aragua,No,no,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1
475,4750000000000000,3/18/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Housework,Aragua,No,no,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
548,5480000000000000,3/21/2021,Male,>45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Aragua,No,no,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
483,4830000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Aragua,No,yes,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
560,5600000000000000,3/28/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Aragua,No,sometimes,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1
660,6600000000000000,3/14/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Aragua,No,no,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1
528,5280000000000000,3/22/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Aragua,No,yes,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
540,5400000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime(Student),Aragua,No,sometimes,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0
515,5150000000000000,3/29/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Aragua,No,sometimes,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0
599,5990000000000000,3/14/2021,Male,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Guárico,No,no,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1
562,5620000000000000,4/3/2021,Male,26-35,Rural,Prefer not to answer,Univ_college_degree_completed,Unemployed,Guárico,No,no,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
519,5190000000000000,3/17/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Guárico,No,sometimes,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0
475,4750000000000000,3/29/2021,Female,>45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,sometimes,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
465,4650000000000000,3/21/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,no,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1
494,4940000000000000,3/13/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Unemployed,Zulia,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
620,6200000000000000,3/28/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,Housework,Zulia,No,yes,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0
592,5920000000000000,3/27/2021,Male,16-25,"Suburban,Peri-urban",Prefer not to answer,secondary_highschool_completed,Student,Zulia,No,sometimes,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
605,6050000000000000,3/23/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Student,Zulia,No,sometimes,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
627,6270000000000000,3/29/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Unemployed,Zulia,No,sometimes,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1
614,6140000000000000,4/3/2021,Female,>45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,PartTime,Zulia,No,yes,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
471,4710000000000000,3/15/2021,Male,36-45,Rural,notenoughfood,Univ_college_degree_completed,Student,Zulia,No,sometimes,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
663,6630000000000000,3/16/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Zulia,No,no,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
666,6660000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,no,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
579,5790000000000000,3/15/2021,Female,26-35,Rural,notenoughfood,Univ_college_degree_completed,FullTime,Zulia,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0
471,4710000000000000,3/14/2021,Male,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,yes,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
579,5790000000000000,3/14/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,FullTime,Zulia,No,sometimes,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1
622,6220000000000000,3/22/2021,Female,>45,Rural,food_nothingelse,Univ_college_degree_completed,Housework,Zulia,No,no,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
488,4880000000000000,4/4/2021,Prefer_not_to_say,16-25,Rural,food_nothingelse,secondary_highschool_completed,Student,Zulia,No,sometimes,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0
582,5820000000000000,3/19/2021,Female,>45,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Zulia,No,no,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
452,4520000000000000,3/15/2021,Female,26-35,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Unemployed,Zulia,No,sometimes,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
479,4790000000000000,4/3/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,sometimes,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1
657,6570000000000000,4/2/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Housework,Delta Amacuro,Yes,no,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
634,6340000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Carabobo,No,sometimes,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
464,4640000000000000,3/30/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Barinas,No,sometimes,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
558,5580000000000000,3/17/2021,Female,26-35,Rural,notenoughfood,diploma_degreecompleted,FullTime,Trujillo,No,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
469,4690000000000000,3/14/2021,Female,36-45,Rural,notenoughfood,Univ_college_degree_completed,FullTime,Aragua,No,sometimes,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1
502,5020000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,Postgraduate,Retired,Aragua,No,sometimes,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
603,6030000000000000,3/13/2021,Female,16-25,"Suburban,Peri-urban",Prefer not to answer,secondary_highschool_completed,Student,Aragua,Yes,sometimes,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
464,4640000000000000,3/18/2021,Female,36-45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Housework,Aragua,No,no,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0
536,5360000000000000,3/13/2021,Prefer_not_to_say,16-25,"Suburban,Peri-urban",notenoughfood,Prefer_not_to_say,Unemployed,Aragua,No,sometimes,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
525,5250000000000000,3/28/2021,Female,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Aragua,No,sometimes,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0
666,6660000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Aragua,No,sometimes,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
458,4580000000000000,3/18/2021,Female,16-25,"City,Metropolitian",Prefer not to answer,secondary_highschool_completed,Student,Aragua,No,no,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0
529,5290000000000000,3/13/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Aragua,No,yes,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0
582,5820000000000000,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,sometimes,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1
490,4900000000000000,3/14/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Zulia,No,sometimes,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0
481,4810000000000000,3/19/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
653,6530000000000000,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Zulia,No,no,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1
589,5890000000000000,3/22/2021,Male,36-45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Zulia,1-2days,no,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
570,5700000000000000,3/17/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Zulia,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
473,4730000000000000,3/30/2021,Female,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,yes,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0
539,5390000000000000,3/16/2021,Male,26-35,Rural,food_nothingelse,diploma_degreecompleted,PartTime(Student),Aragua,No,yes,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
584,5840000000000000,3/17/2021,Prefer_not_to_say,16-25,Rural,notenoughfood,Univ_college_degree_completed,PartTime(Student),Aragua,No,sometimes,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1
507,5070000000000000,3/15/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,Unemployed,Aragua,No,sometimes,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
668,6680000000000000,4/1/2021,Male,36-45,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Aragua,No,no,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1
518,5180000000000000,3/13/2021,Male,36-45,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,PartTime,Aragua,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
564,5640000000000000,3/13/2021,Male,16-25,Rural,food_nothingelse,diploma_degreecompleted,PartTime(Student),Zulia,No,no,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1
665,6650000000000000,3/13/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Unemployed,Zulia,No,yes,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
545,5450000000000000,4/3/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Zulia,No,sometimes,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1
452,4520000000000000,3/13/2021,Male,26-35,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Zulia,No,no,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
612,6120000000000000,3/24/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,sometimes,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1
486,4860000000000000,3/16/2021,Male,16-25,Rural,food_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,sometimes,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
574,5740000000000000,3/20/2021,Female,16-25,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Housework,Zulia,No,no,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
602,6020000000000000,3/19/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,diploma_degreecompleted,FullTime,Zulia,No,no,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1
496,4960000000000000,3/21/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,Student,Táchira,No,sometimes,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
614,6140000000000000,3/14/2021,Female,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Retired,Anzoátegui,No,sometimes,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1
471,4710000000000000,3/19/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,Unemployed,Anzoátegui,No,yes,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
515,5150000000000000,3/14/2021,Female,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime(Student),Anzoátegui,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
632,6320000000000000,3/13/2021,Female,26-35,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Unemployed,Anzoátegui,No,sometimes,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
604,6040000000000000,3/13/2021,Female,26-35,Rural,food_nothingelse,diploma_degreecompleted,PartTime,Anzoátegui,No,sometimes,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1
526,5260000000000000,3/23/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Anzoátegui,No,sometimes,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0
558,5580000000000000,3/13/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,PartTime,Anzoátegui,No,sometimes,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
572,5720000000000000,3/13/2021,Male,36-45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,PartTime,Anzoátegui,No,sometimes,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
622,6220000000000000,3/15/2021,Female,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Housework,Anzoátegui,No,sometimes,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
630,6300000000000000,3/20/2021,Male,36-45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Unemployed,Anzoátegui,No,sometimes,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1
637,6370000000000000,3/22/2021,Male,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Unemployed,Anzoátegui,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
660,6600000000000000,3/16/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Anzoátegui,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
451,4510000000000000,3/13/2021,Male,26-35,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Student,Anzoátegui,1-2days,no,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0
590,5900000000000000,3/24/2021,Male,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime,Anzoátegui,No,yes,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
514,5140000000000000,3/17/2021,Female,>45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Housework,Anzoátegui,No,sometimes,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1
573,5730000000000000,3/16/2021,Female,36-45,Rural,food_nothingelse,secondary_highschool_completed,Housework,Anzoátegui,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
605,6050000000000000,3/14/2021,Female,36-45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Housework,Anzoátegui,No,sometimes,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
575,5750000000000000,3/16/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Anzoátegui,No,yes,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0
592,5920000000000000,3/15/2021,Female,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Anzoátegui,No,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
461,4610000000000000,3/22/2021,Prefer_not_to_say,26-35,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Anzoátegui,No,sometimes,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0
453,4530000000000000,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime(Student),Anzoátegui,3-4days,yes,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
645,6450000000000000,3/16/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Anzoátegui,No,sometimes,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
